eartag,species,date,dpi,barn,innoc,barni,general,temp,feces,odnd,headmucos,resp,totscore,autosum,tempc,expt
159,Bovine,14/12/2020,18,4,1,4a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
165,Caprine,14/12/2020,18,4,0,4b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
166,Caprine,14/12/2020,18,4,0,4b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
176,Caprine,14/12/2020,18,4,0,4b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
181,Caprine,14/12/2020,18,4,0,4b,0,0,0,0,0,0,0,0,37.7,Experimental Barn
113,Bovine,14/12/2020,18,6,1,6a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
149,Bovine,14/12/2020,18,6,1,6a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
156,Bovine,14/12/2020,18,6,1,6a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
153,Bovine,14/12/2020,18,6,1,6a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
162,Caprine,14/12/2020,18,6,0,6b,0,0,0,0,0,0,0,0,39,Experimental Barn
169,Caprine,14/12/2020,18,6,0,6b,0,2,0,0,0,0,2,2,39.4,Experimental Barn
173,Caprine,14/12/2020,18,6,0,6b,0,0,0,0,0,0,0,0,39.2,Experimental Barn
185,Caprine,14/12/2020,18,6,0,6b,0,0,0,0,0,0,0,0,37.5,Experimental Barn
172,Caprine,14/12/2020,18,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
174,Caprine,14/12/2020,18,5,0,5b,0,0,0,1,1,0,2,2,38,Positive Control
175,Caprine,14/12/2020,18,5,0,5b,0,0,0,0,0,0,0,0,0,Positive Control
179,Caprine,14/12/2020,18,5,1,5a,1,0,2,0,1,0,4,4,36.4,Positive Control
167,Caprine,14/12/2020,18,3,0,3a,0,0,0,0,0,0,0,0,38.7,Negative Control
183,Caprine,14/12/2020,18,3,0,3a,0,0,0,0,0,0,0,0,38.8,Negative Control
99,Bovine,15/12/2020,19,1,1,1a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
110,Bovine,15/12/2020,19,1,1,1a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
151,Bovine,15/12/2020,19,1,1,1a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
161,Bovine,15/12/2020,19,1,1,1a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
164,Caprine,15/12/2020,19,1,0,1b,0,0,0,0,0,0,0,0,37.8,Experimental Barn
171,Caprine,15/12/2020,19,1,0,1b,0,0,0,0,0,0,0,0,39.1,Experimental Barn
182,Caprine,15/12/2020,19,1,0,1b,0,0,0,0,0,0,0,0,38,Experimental Barn
180,Caprine,15/12/2020,19,1,0,1b,0,0,0,0,0,0,0,0,37.7,Experimental Barn
152,Bovine,15/12/2020,19,4,1,4a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
155,Bovine,15/12/2020,19,4,1,4a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
158,Bovine,15/12/2020,19,4,1,4a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
159,Bovine,15/12/2020,19,4,1,4a,0,0,0,0,0,0,0,0,38,Experimental Barn
165,Caprine,15/12/2020,19,4,0,4b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
166,Caprine,15/12/2020,19,4,0,4b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
176,Caprine,15/12/2020,19,4,0,4b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
181,Caprine,15/12/2020,19,4,0,4b,0,0,0,0,0,0,0,0,36.4,Experimental Barn
113,Bovine,15/12/2020,19,6,1,6a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
149,Bovine,15/12/2020,19,6,1,6a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
156,Bovine,15/12/2020,19,6,1,6a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
153,Bovine,15/12/2020,19,6,1,6a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
162,Caprine,15/12/2020,19,6,0,6b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
169,Caprine,15/12/2020,19,6,0,6b,0,2,0,0,0,0,2,2,39.4,Experimental Barn
173,Caprine,15/12/2020,19,6,0,6b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
185,Caprine,15/12/2020,19,6,0,6b,0,0,0,0,0,0,0,0,37.9,Experimental Barn
172,Caprine,15/12/2020,19,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
174,Caprine,15/12/2020,19,5,0,5b,0,0,0,1,0,0,1,1,38.8,Positive Control
175,Caprine,15/12/2020,19,5,0,5b,0,0,0,0,0,0,0,0,0,Positive Control
179,Caprine,15/12/2020,19,5,1,5a,1,0,2,1,1,0,5,5,36,Positive Control
167,Caprine,15/12/2020,19,3,0,3a,0,0,0,0,0,0,0,0,38.8,Negative Control
183,Caprine,15/12/2020,19,3,0,3a,0,0,0,0,0,0,0,0,39,Negative Control
99,Bovine,16/12/2020,20,1,1,1a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
110,Bovine,16/12/2020,20,1,1,1a,0,0,0,0,0,0,0,0,37.9,Experimental Barn
151,Bovine,16/12/2020,20,1,1,1a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
161,Bovine,16/12/2020,20,1,1,1a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
164,Caprine,16/12/2020,20,1,0,1b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
171,Caprine,16/12/2020,20,1,0,1b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
182,Caprine,16/12/2020,20,1,0,1b,0,0,0,0,0,0,0,0,37.8,Experimental Barn
180,Caprine,16/12/2020,20,1,0,1b,0,0,0,0,0,0,0,0,38,Experimental Barn
152,Bovine,16/12/2020,20,4,1,4a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
155,Bovine,16/12/2020,20,4,1,4a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
158,Bovine,16/12/2020,20,4,1,4a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
159,Bovine,16/12/2020,20,4,1,4a,0,0,0,0,0,0,0,0,38,Experimental Barn
165,Caprine,16/12/2020,20,4,0,4b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
166,Caprine,16/12/2020,20,4,0,4b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
176,Caprine,16/12/2020,20,4,0,4b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
181,Caprine,16/12/2020,20,4,0,4b,0,0,0,0,0,0,0,0,0,Experimental Barn
113,Bovine,16/12/2020,20,6,1,6a,0,0,0,0,0,0,0,0,38,Experimental Barn
149,Bovine,16/12/2020,20,6,1,6a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
156,Bovine,16/12/2020,20,6,1,6a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
153,Bovine,16/12/2020,20,6,1,6a,0,0,0,0,0,0,0,0,38,Experimental Barn
162,Caprine,16/12/2020,20,6,0,6b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
169,Caprine,16/12/2020,20,6,0,6b,0,2,0,0,0,0,2,2,38.9,Experimental Barn
173,Caprine,16/12/2020,20,6,0,6b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
185,Caprine,16/12/2020,20,6,0,6b,0,0,0,0,0,0,0,0,37.5,Experimental Barn
172,Caprine,16/12/2020,20,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
174,Caprine,16/12/2020,20,5,0,5b,1,0,0,1,0,0,2,2,37.8,Positive Control
175,Caprine,16/12/2020,20,5,0,5b,0,0,0,0,0,0,0,0,0,Positive Control
179,Caprine,16/12/2020,20,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
167,Caprine,16/12/2020,20,3,0,3a,0,0,0,0,0,0,0,0,38.8,Negative Control
183,Caprine,16/12/2020,20,3,0,3a,0,0,0,0,0,0,0,0,38.9,Negative Control
99,Bovine,17/12/2020,21,1,1,1a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
110,Bovine,17/12/2020,21,1,1,1a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
151,Bovine,17/12/2020,21,1,1,1a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
161,Bovine,17/12/2020,21,1,1,1a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
164,Caprine,17/12/2020,21,1,0,1b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
171,Caprine,17/12/2020,21,1,0,1b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
182,Caprine,17/12/2020,21,1,0,1b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
180,Caprine,17/12/2020,21,1,0,1b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
152,Bovine,17/12/2020,21,4,1,4a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
155,Bovine,17/12/2020,21,4,1,4a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
158,Bovine,17/12/2020,21,4,1,4a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
159,Bovine,17/12/2020,21,4,1,4a,0,0,0,0,0,0,0,0,38,Experimental Barn
165,Caprine,17/12/2020,21,4,0,4b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
166,Caprine,17/12/2020,21,4,0,4b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
176,Caprine,17/12/2020,21,4,0,4b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
181,Caprine,17/12/2020,21,4,0,4b,0,0,0,0,0,0,0,0,0,Experimental Barn
113,Bovine,17/12/2020,21,6,1,6a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
149,Bovine,17/12/2020,21,6,1,6a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
156,Bovine,17/12/2020,21,6,1,6a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
153,Bovine,17/12/2020,21,6,1,6a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
162,Caprine,17/12/2020,21,6,0,6b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
169,Caprine,17/12/2020,21,6,0,6b,0,2,0,0,0,0,2,2,39.4,Experimental Barn
173,Caprine,17/12/2020,21,6,0,6b,0,0,0,0,0,0,0,0,39.3,Experimental Barn
185,Caprine,17/12/2020,21,6,0,6b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
172,Caprine,17/12/2020,21,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
174,Caprine,17/12/2020,21,5,0,5b,1,0,0,0,0,0,1,1,38.2,Positive Control
175,Caprine,17/12/2020,21,5,0,5b,0,0,0,0,0,0,0,0,0,Positive Control
179,Caprine,17/12/2020,21,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
167,Caprine,17/12/2020,21,3,0,3a,0,0,0,0,0,0,0,0,38.9,Negative Control
183,Caprine,17/12/2020,21,3,0,3a,0,0,0,0,0,0,0,0,38.4,Negative Control
99,Bovine,18/12/2020,22,1,1,1a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
110,Bovine,18/12/2020,22,1,1,1a,0,0,0,0,0,0,0,0,37.9,Experimental Barn
151,Bovine,18/12/2020,22,1,1,1a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
161,Bovine,18/12/2020,22,1,1,1a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
164,Caprine,18/12/2020,22,1,0,1b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
171,Caprine,18/12/2020,22,1,0,1b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
182,Caprine,18/12/2020,22,1,0,1b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
180,Caprine,18/12/2020,22,1,0,1b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
152,Bovine,18/12/2020,22,4,1,4a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
155,Bovine,18/12/2020,22,4,1,4a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
158,Bovine,18/12/2020,22,4,1,4a,0,0,0,0,0,0,0,0,39,Experimental Barn
159,Bovine,18/12/2020,22,4,1,4a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
165,Caprine,18/12/2020,22,4,0,4b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
166,Caprine,18/12/2020,22,4,0,4b,0,0,0,0,0,0,0,0,39,Experimental Barn
176,Caprine,18/12/2020,22,4,0,4b,0,0,0,0,0,0,0,0,39.1,Experimental Barn
181,Caprine,18/12/2020,22,4,0,4b,0,0,0,0,0,0,0,0,0,Experimental Barn
113,Bovine,18/12/2020,22,6,1,6a,0,0,0,0,0,0,0,0,38,Experimental Barn
149,Bovine,18/12/2020,22,6,1,6a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
156,Bovine,18/12/2020,22,6,1,6a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
153,Bovine,18/12/2020,22,6,1,6a,0,0,0,0,0,0,0,0,37.9,Experimental Barn
162,Caprine,18/12/2020,22,6,0,6b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
169,Caprine,18/12/2020,22,6,0,6b,0,2,0,0,0,0,2,2,38.7,Experimental Barn
173,Caprine,18/12/2020,22,6,0,6b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
185,Caprine,18/12/2020,22,6,0,6b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
172,Caprine,18/12/2020,22,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
174,Caprine,18/12/2020,22,5,0,5b,1,0,0,0,0,0,1,1,38.5,Positive Control
175,Caprine,18/12/2020,22,5,0,5b,0,0,0,0,0,0,0,0,0,Positive Control
179,Caprine,18/12/2020,22,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
167,Caprine,18/12/2020,22,3,0,3a,0,0,0,0,0,0,0,0,38.5,Negative Control
183,Caprine,18/12/2020,22,3,0,3a,0,0,0,0,0,0,0,0,38.9,Negative Control
99,Bovine,19/12/2020,23,1,1,1a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
110,Bovine,19/12/2020,23,1,1,1a,0,0,0,0,0,0,0,0,37.8,Experimental Barn
151,Bovine,19/12/2020,23,1,1,1a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
161,Bovine,19/12/2020,23,1,1,1a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
164,Caprine,19/12/2020,23,1,0,1b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
171,Caprine,19/12/2020,23,1,0,1b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
182,Caprine,19/12/2020,23,1,0,1b,0,0,0,0,0,0,0,0,38,Experimental Barn
180,Caprine,19/12/2020,23,1,0,1b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
152,Bovine,19/12/2020,23,4,1,4a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
155,Bovine,19/12/2020,23,4,1,4a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
158,Bovine,19/12/2020,23,4,1,4a,0,0,0,0,0,0,0,0,39.1,Experimental Barn
159,Bovine,19/12/2020,23,4,1,4a,0,0,0,0,0,0,0,0,38,Experimental Barn
165,Caprine,19/12/2020,23,4,0,4b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
166,Caprine,19/12/2020,23,4,0,4b,0,0,0,0,0,0,0,0,39.3,Experimental Barn
176,Caprine,19/12/2020,23,4,0,4b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
181,Caprine,19/12/2020,23,4,0,4b,0,0,0,0,0,0,0,0,0,Experimental Barn
113,Bovine,19/12/2020,23,6,1,6a,0,0,0,0,0,0,0,0,37.7,Experimental Barn
149,Bovine,19/12/2020,23,6,1,6a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
156,Bovine,19/12/2020,23,6,1,6a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
153,Bovine,19/12/2020,23,6,1,6a,0,0,0,0,0,0,0,0,37.8,Experimental Barn
162,Caprine,19/12/2020,23,6,0,6b,0,0,0,0,0,0,0,0,39.1,Experimental Barn
169,Caprine,19/12/2020,23,6,0,6b,0,2,0,0,0,0,2,2,39.3,Experimental Barn
173,Caprine,19/12/2020,23,6,0,6b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
185,Caprine,19/12/2020,23,6,0,6b,0,0,0,0,0,0,0,0,37.7,Experimental Barn
172,Caprine,19/12/2020,23,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
174,Caprine,19/12/2020,23,5,0,5b,0,0,0,0,0,0,0,0,38.6,Positive Control
175,Caprine,19/12/2020,23,5,0,5b,0,0,0,0,0,0,0,0,0,Positive Control
179,Caprine,19/12/2020,23,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
167,Caprine,19/12/2020,23,3,0,3a,0,0,0,0,0,0,0,0,39,Negative Control
183,Caprine,19/12/2020,23,3,0,3a,0,0,0,0,0,0,0,0,38.9,Negative Control
99,Bovine,20/12/2020,24,1,1,1a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
110,Bovine,20/12/2020,24,1,1,1a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
151,Bovine,20/12/2020,24,1,1,1a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
161,Bovine,20/12/2020,24,1,1,1a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
164,Caprine,20/12/2020,24,1,0,1b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
171,Caprine,20/12/2020,24,1,0,1b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
182,Caprine,20/12/2020,24,1,0,1b,0,0,0,0,0,0,0,0,38,Experimental Barn
180,Caprine,20/12/2020,24,1,0,1b,0,0,0,0,0,0,0,0,37.8,Experimental Barn
152,Bovine,20/12/2020,24,4,1,4a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
155,Bovine,20/12/2020,24,4,1,4a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
158,Bovine,20/12/2020,24,4,1,4a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
159,Bovine,20/12/2020,24,4,1,4a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
165,Caprine,20/12/2020,24,4,0,4b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
166,Caprine,20/12/2020,24,4,0,4b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
176,Caprine,20/12/2020,24,4,0,4b,0,0,0,0,0,0,0,0,39,Experimental Barn
181,Caprine,20/12/2020,24,4,0,4b,0,0,0,0,0,0,0,0,0,Experimental Barn
113,Bovine,20/12/2020,24,6,1,6a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
149,Bovine,20/12/2020,24,6,1,6a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
156,Bovine,20/12/2020,24,6,1,6a,0,0,0,0,0,0,0,0,39,Experimental Barn
153,Bovine,20/12/2020,24,6,1,6a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
162,Caprine,20/12/2020,24,6,0,6b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
169,Caprine,20/12/2020,24,6,0,6b,0,2,0,0,0,0,2,2,39.1,Experimental Barn
173,Caprine,20/12/2020,24,6,0,6b,0,0,0,0,0,0,0,0,39,Experimental Barn
185,Caprine,20/12/2020,24,6,0,6b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
172,Caprine,20/12/2020,24,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
174,Caprine,20/12/2020,24,5,0,5b,0,0,0,0,0,0,0,0,38.5,Positive Control
175,Caprine,20/12/2020,24,5,0,5b,0,0,0,0,0,0,0,0,0,Positive Control
179,Caprine,20/12/2020,24,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
167,Caprine,20/12/2020,24,3,0,3a,0,0,0,0,0,0,0,0,39.1,Negative Control
183,Caprine,20/12/2020,24,3,0,3a,0,0,0,0,0,0,0,0,39.2,Negative Control
99,Bovine,21/12/2020,25,1,1,1a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
110,Bovine,21/12/2020,25,1,1,1a,0,0,0,0,0,0,0,0,38,Experimental Barn
151,Bovine,21/12/2020,25,1,1,1a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
161,Bovine,21/12/2020,25,1,1,1a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
164,Caprine,21/12/2020,25,1,0,1b,0,0,0,0,0,0,0,0,38,Experimental Barn
171,Caprine,21/12/2020,25,1,0,1b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
182,Caprine,21/12/2020,25,1,0,1b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
180,Caprine,21/12/2020,25,1,0,1b,0,0,0,0,0,0,0,0,38,Experimental Barn
152,Bovine,21/12/2020,25,4,1,4a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
155,Bovine,21/12/2020,25,4,1,4a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
158,Bovine,21/12/2020,25,4,1,4a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
159,Bovine,21/12/2020,25,4,1,4a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
165,Caprine,21/12/2020,25,4,0,4b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
166,Caprine,21/12/2020,25,4,0,4b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
176,Caprine,21/12/2020,25,4,0,4b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
181,Caprine,21/12/2020,25,4,0,4b,0,0,0,0,0,0,0,0,0,Experimental Barn
113,Bovine,21/12/2020,25,6,1,6a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
149,Bovine,21/12/2020,25,6,1,6a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
156,Bovine,21/12/2020,25,6,1,6a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
153,Bovine,21/12/2020,25,6,1,6a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
162,Caprine,21/12/2020,25,6,0,6b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
169,Caprine,21/12/2020,25,6,0,6b,0,2,0,0,0,0,2,2,39.1,Experimental Barn
173,Caprine,21/12/2020,25,6,0,6b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
185,Caprine,21/12/2020,25,6,0,6b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
172,Caprine,21/12/2020,25,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
174,Caprine,21/12/2020,25,5,0,5b,0,0,0,0,0,0,0,0,38.1,Positive Control
175,Caprine,21/12/2020,25,5,0,5b,0,0,0,0,0,0,0,0,0,Positive Control
179,Caprine,21/12/2020,25,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
167,Caprine,21/12/2020,25,3,0,3a,0,0,0,0,0,0,0,0,39,Negative Control
183,Caprine,21/12/2020,25,3,0,3a,0,0,0,0,0,0,0,0,39.1,Negative Control
99,Bovine,22/12/2020,26,1,1,1a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
110,Bovine,22/12/2020,26,1,1,1a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
151,Bovine,22/12/2020,26,1,1,1a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
161,Bovine,22/12/2020,26,1,1,1a,0,0,0,0,0,0,0,0,38,Experimental Barn
164,Caprine,22/12/2020,26,1,0,1b,0,0,0,0,0,0,0,0,37.8,Experimental Barn
171,Caprine,22/12/2020,26,1,0,1b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
182,Caprine,22/12/2020,26,1,0,1b,0,0,0,0,0,0,0,0,37.9,Experimental Barn
180,Caprine,22/12/2020,26,1,0,1b,0,0,0,0,0,0,0,0,37.8,Experimental Barn
152,Bovine,22/12/2020,26,4,1,4a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
155,Bovine,22/12/2020,26,4,1,4a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
158,Bovine,22/12/2020,26,4,1,4a,0,0,0,0,0,0,0,0,39.1,Experimental Barn
159,Bovine,22/12/2020,26,4,1,4a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
165,Caprine,22/12/2020,26,4,0,4b,0,0,0,0,0,0,0,0,38,Experimental Barn
166,Caprine,22/12/2020,26,4,0,4b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
176,Caprine,22/12/2020,26,4,0,4b,0,0,0,0,0,0,0,0,39.1,Experimental Barn
181,Caprine,22/12/2020,26,4,0,4b,0,0,0,0,0,0,0,0,0,Experimental Barn
113,Bovine,22/12/2020,26,6,1,6a,0,0,0,0,0,0,0,0,38,Experimental Barn
149,Bovine,22/12/2020,26,6,1,6a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
156,Bovine,22/12/2020,26,6,1,6a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
153,Bovine,22/12/2020,26,6,1,6a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
162,Caprine,22/12/2020,26,6,0,6b,0,0,0,0,0,0,0,0,39,Experimental Barn
169,Caprine,22/12/2020,26,6,0,6b,0,2,0,0,0,0,2,2,38.7,Experimental Barn
173,Caprine,22/12/2020,26,6,0,6b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
185,Caprine,22/12/2020,26,6,0,6b,0,0,0,0,0,0,0,0,38,Experimental Barn
172,Caprine,22/12/2020,26,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
174,Caprine,22/12/2020,26,5,0,5b,0,0,0,0,0,0,0,0,38.3,Positive Control
175,Caprine,22/12/2020,26,5,0,5b,0,0,0,0,0,0,0,0,0,Positive Control
179,Caprine,22/12/2020,26,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
167,Caprine,22/12/2020,26,3,0,3a,0,0,0,0,0,0,0,0,38.5,Negative Control
183,Caprine,22/12/2020,26,3,0,3a,0,0,0,0,0,0,0,0,38.8,Negative Control
99,Bovine,23/12/2020,27,1,1,1a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
110,Bovine,23/12/2020,27,1,1,1a,0,0,0,0,0,0,0,0,37.6,Experimental Barn
151,Bovine,23/12/2020,27,1,1,1a,0,0,0,0,0,0,0,0,38,Experimental Barn
161,Bovine,23/12/2020,27,1,1,1a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
164,Caprine,23/12/2020,27,1,0,1b,0,0,0,0,0,0,0,0,37.6,Experimental Barn
171,Caprine,23/12/2020,27,1,0,1b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
182,Caprine,23/12/2020,27,1,0,1b,0,0,0,0,0,0,0,0,37.9,Experimental Barn
180,Caprine,23/12/2020,27,1,0,1b,0,0,0,0,0,0,0,0,37.5,Experimental Barn
152,Bovine,23/12/2020,27,4,1,4a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
155,Bovine,23/12/2020,27,4,1,4a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
158,Bovine,23/12/2020,27,4,1,4a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
159,Bovine,23/12/2020,27,4,1,4a,0,0,0,0,0,0,0,0,37.7,Experimental Barn
165,Caprine,23/12/2020,27,4,0,4b,0,0,0,0,0,0,0,0,38,Experimental Barn
166,Caprine,23/12/2020,27,4,0,4b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
176,Caprine,23/12/2020,27,4,0,4b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
181,Caprine,23/12/2020,27,4,0,4b,0,0,0,0,0,0,0,0,0,Experimental Barn
113,Bovine,23/12/2020,27,6,1,6a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
149,Bovine,23/12/2020,27,6,1,6a,0,0,0,0,0,0,0,0,37.8,Experimental Barn
156,Bovine,23/12/2020,27,6,1,6a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
