eartag,species,date,dpi,barn,innoc,barni,general,temp,feces,odnd,headmucos,resp,totscore,autosum,tempc,expt,,,
103,Bovine,22/8/2020,0,3,1,3a,0,0,0,0,0,0,0,0,38.8,A,,,
106,Bovine,22/8/2020,0,3,1,3a,0,0,0,0,0,0,0,0,38.4,A,,,
107,Bovine,22/8/2020,0,3,1,3a,0,0,0,0,0,0,0,0,38.9,A,,,
109,Bovine,22/8/2020,0,3,1,3a,0,0,0,0,0,0,0,0,38.9,A,,,
122,Caprine,22/8/2020,0,3,0,3b,0,0,0,0,0,0,0,0,39.3,A,,,
135,Caprine,22/8/2020,0,3,0,3b,0,0,0,0,0,0,0,0,38.7,A,,,
145,Caprine,22/8/2020,0,3,0,3b,0,0,0,0,0,0,0,0,38.6,A,,,
148,Caprine,22/8/2020,0,3,0,3b,0,0,0,0,0,0,0,0,38.3,A,,,
100,Bovine,22/8/2020,0,4,0,4c,0,0,0,0,0,0,0,0,38.5,C,,,
112,Bovine,22/8/2020,0,4,0,4c,0,0,0,0,0,0,0,0,39.1,C,,,
130,Caprine,22/8/2020,0,4,1,4a,0,0,0,0,0,0,0,0,38.7,C,,,
138,Caprine,22/8/2020,0,4,1,4a,0,0,0,0,0,0,0,0,38.9,C,,,
143,Caprine,22/8/2020,0,4,1,4a,0,0,0,0,0,0,0,0,38.6,C,,,
146,Caprine,22/8/2020,0,4,1,4a,0,0,0,0,0,0,0,0,39.3,C,,,
129,Caprine,22/8/2020,0,4,0,4b,0,0,0,0,0,0,0,0,38.3,C,,,
136,Caprine,22/8/2020,0,4,0,4b,0,0,0,0,0,0,0,0,39.3,C,,,
121,Caprine,22/8/2020,0,5,1,5a,0,0,0,0,0,0,0,0,38.7,B,,,
128,Caprine,22/8/2020,0,5,1,5a,0,0,0,0,0,0,0,0,38.3,B,,,
133,Caprine,22/8/2020,0,5,1,5a,0,0,0,0,0,0,0,0,39.3,B,,,
139,Caprine,22/8/2020,0,5,1,5a,0,0,0,0,0,0,0,0,38.8,B,,,
134,Caprine,22/8/2020,0,5,0,5b,0,0,0,0,0,0,0,0,38,B,,,
142,Caprine,22/8/2020,0,5,0,5b,0,0,0,0,0,0,0,0,38,B,,,
144,Caprine,22/8/2020,0,5,0,5b,0,0,0,0,0,0,0,0,38.7,B,,,
147,Caprine,22/8/2020,0,5,0,5b,0,0,0,0,0,0,0,0,39.1,B,,,
99,Bovine,22/8/2020,0,6,0,6c,0,0,0,0,0,0,0,0,38.9,Control,,,
110,Bovine,22/8/2020,0,6,0,6c,0,0,0,0,0,0,0,0,39,Control,,,
113,Bovine,22/8/2020,0,6,0,6c,0,0,0,0,0,0,0,0,39.2,Control,,,
131,Caprine,22/8/2020,0,6,0,6b,0,0,0,0,0,0,0,0,39.4,Control,,,
137,Caprine,22/8/2020,0,6,0,6b,0,0,0,0,0,0,0,0,39.3,Control,,,
141,Caprine,22/8/2020,0,6,0,6b,0,0,0,0,0,0,0,0,39.3,Control,,,
103,Bovine,23/8/2020,1,3,1,3a,0,0,0,0,0,0,0,0,39.2,A,,,
106,Bovine,23/8/2020,1,3,1,3a,0,0,0,0,0,0,0,0,38.6,A,,,
107,Bovine,23/8/2020,1,3,1,3a,0,0,0,0,0,0,0,0,38.6,A,,,
109,Bovine,23/8/2020,1,3,1,3a,0,0,0,0,0,0,0,0,39,A,,,
122,Caprine,23/8/2020,1,3,0,3b,0,0,0,0,0,0,0,0,39.4,A,,,
135,Caprine,23/8/2020,1,3,0,3b,0,0,0,0,0,0,0,0,39.1,A,,,
145,Caprine,23/8/2020,1,3,0,3b,0,0,0,0,0,0,0,0,38.7,A,,,
148,Caprine,23/8/2020,1,3,0,3b,0,0,0,0,0,0,0,0,39.1,A,,,
100,Bovine,23/8/2020,1,4,0,4c,0,0,0,0,0,0,0,0,38.6,C,,,
112,Bovine,23/8/2020,1,4,0,4c,0,0,0,0,0,0,0,0,38.7,C,,,
130,Caprine,23/8/2020,1,4,1,4a,0,0,0,0,0,0,0,0,39,C,,,
138,Caprine,23/8/2020,1,4,1,4a,0,0,0,0,0,0,0,0,39.4,C,,,
143,Caprine,23/8/2020,1,4,1,4a,0,0,0,0,0,0,0,0,39.1,C,,,
146,Caprine,23/8/2020,1,4,1,4a,0,0,0,0,0,0,0,0,39.3,C,,,
129,Caprine,23/8/2020,1,4,0,4b,0,0,0,0,0,0,0,0,39,C,,,
136,Caprine,23/8/2020,1,4,0,4b,0,0,0,0,0,0,0,0,39,C,,,
121,Caprine,23/8/2020,1,5,1,5a,0,0,0,0,0,0,0,0,38.7,B,,,
128,Caprine,23/8/2020,1,5,1,5a,0,0,0,0,0,0,0,0,38.8,B,,,
133,Caprine,23/8/2020,1,5,1,5a,0,0,0,0,0,0,0,0,38.7,B,,,
139,Caprine,23/8/2020,1,5,1,5a,0,0,0,0,0,0,0,0,38.4,B,,,
134,Caprine,23/8/2020,1,5,0,5b,0,0,0,0,0,0,0,0,38.4,B,,,
142,Caprine,23/8/2020,1,5,0,5b,0,0,0,0,0,0,0,0,38.2,B,,,
144,Caprine,23/8/2020,1,5,0,5b,0,0,0,0,0,0,0,0,38.4,B,,,
147,Caprine,23/8/2020,1,5,0,5b,0,0,0,0,0,0,0,0,39.1,B,,,
99,Bovine,23/8/2020,1,6,0,6c,0,0,0,0,0,0,0,0,39,Control,,,
110,Bovine,23/8/2020,1,6,0,6c,0,0,0,0,0,0,0,0,39.1,Control,,,
113,Bovine,23/8/2020,1,6,0,6c,0,0,0,0,0,0,0,0,38.9,Control,,,
131,Caprine,23/8/2020,1,6,0,6b,0,0,0,0,0,0,0,0,39,Control,,,
137,Caprine,23/8/2020,1,6,0,6b,0,0,0,0,0,0,0,0,39.3,Control,,,
141,Caprine,23/8/2020,1,6,0,6b,0,0,0,0,0,0,0,0,39.4,Control,,,
103,Bovine,24/8/2020,2,3,1,3a,0,0,0,0,0,0,0,0,38.6,A,,,
106,Bovine,24/8/2020,2,3,1,3a,0,0,0,0,0,0,0,0,38.2,A,,,
107,Bovine,24/8/2020,2,3,1,3a,0,0,0,0,0,0,0,0,38.4,A,,,
109,Bovine,24/8/2020,2,3,1,3a,0,0,0,0,0,0,0,0,38.7,A,,,
122,Caprine,24/8/2020,2,3,0,3b,0,0,0,0,0,0,0,0,39.4,A,,,
135,Caprine,24/8/2020,2,3,0,3b,0,0,0,0,0,0,0,0,38.8,A,,,
145,Caprine,24/8/2020,2,3,0,3b,0,0,0,0,0,0,0,0,38.4,A,,,
148,Caprine,24/8/2020,2,3,0,3b,0,0,0,0,0,0,0,0,38.9,A,,,
100,Bovine,24/8/2020,2,4,0,4c,0,0,0,0,0,0,0,0,38.4,C,,,
112,Bovine,24/8/2020,2,4,0,4c,0,0,0,0,0,0,0,0,39,C,,,
130,Caprine,24/8/2020,2,4,1,4a,0,0,0,0,0,0,0,0,39.1,C,,,
138,Caprine,24/8/2020,2,4,1,4a,0,0,0,0,0,0,0,0,38.8,C,,,
143,Caprine,24/8/2020,2,4,1,4a,0,0,0,0,0,0,0,0,38.8,C,,,
146,Caprine,24/8/2020,2,4,1,4a,0,0,0,0,0,0,0,0,39,C,,,
129,Caprine,24/8/2020,2,4,0,4b,0,0,0,0,0,0,0,0,38.5,C,,,
136,Caprine,24/8/2020,2,4,0,4b,0,0,0,0,0,0,0,0,39.3,C,,,
121,Caprine,24/8/2020,2,5,1,5a,0,0,0,0,0,0,0,0,38.6,B,,,
128,Caprine,24/8/2020,2,5,1,5a,0,0,0,0,0,0,0,0,38.6,B,,,
133,Caprine,24/8/2020,2,5,1,5a,0,0,0,0,0,0,0,0,38.9,B,,,
139,Caprine,24/8/2020,2,5,1,5a,0,0,0,0,0,0,0,0,38.7,B,,,
134,Caprine,24/8/2020,2,5,0,5b,0,0,0,0,0,0,0,0,39.4,B,,,
142,Caprine,24/8/2020,2,5,0,5b,0,0,0,0,0,0,0,0,38.6,B,,,
144,Caprine,24/8/2020,2,5,0,5b,0,0,0,0,0,0,0,0,38.5,B,,,
147,Caprine,24/8/2020,2,5,0,5b,0,0,0,0,0,0,0,0,39.4,B,,,
99,Bovine,24/8/2020,2,6,0,6c,0,0,0,0,0,0,0,0,38.7,Control,,,
110,Bovine,24/8/2020,2,6,0,6c,0,0,0,0,0,0,0,0,38.8,Control,,,
113,Bovine,24/8/2020,2,6,0,6c,0,0,0,0,0,0,0,0,38.7,Control,,,
131,Caprine,24/8/2020,2,6,0,6b,0,0,0,0,0,0,0,0,39,Control,,,
137,Caprine,24/8/2020,2,6,0,6b,0,0,0,0,0,0,0,0,39.1,Control,,,
141,Caprine,24/8/2020,2,6,0,6b,0,0,0,0,0,0,0,0,39.1,Control,,,
103,Bovine,25/8/2020,3,3,1,3a,0,0,0,0,0,0,0,0,38.8,A,,,
106,Bovine,25/8/2020,3,3,1,3a,0,0,0,0,0,0,0,0,38.3,A,,,
107,Bovine,25/8/2020,3,3,1,3a,0,0,0,0,0,0,0,0,38.8,A,,,
109,Bovine,25/8/2020,3,3,1,3a,0,0,0,0,0,0,0,0,38.8,A,,,
122,Caprine,25/8/2020,3,3,0,3b,0,0,0,0,0,0,0,0,39.4,A,,,
135,Caprine,25/8/2020,3,3,0,3b,0,0,0,0,0,0,0,0,38.8,A,,,
145,Caprine,25/8/2020,3,3,0,3b,0,0,0,0,0,0,0,0,38.2,A,,,
148,Caprine,25/8/2020,3,3,0,3b,0,0,0,0,0,0,0,0,38.5,A,,,
100,Bovine,25/8/2020,3,4,0,4c,0,0,0,0,0,0,0,0,38.7,C,,,
112,Bovine,25/8/2020,3,4,0,4c,0,0,0,0,0,0,0,0,38.6,C,,,
130,Caprine,25/8/2020,3,4,1,4a,0,0,0,0,0,0,0,0,39.2,C,,,
138,Caprine,25/8/2020,3,4,1,4a,0,0,0,0,0,0,0,0,38.5,C,,,
143,Caprine,25/8/2020,3,4,1,4a,0,0,0,0,0,0,0,0,39.2,C,,,
146,Caprine,25/8/2020,3,4,1,4a,0,1,0,0,0,0,1,1,39.6,C,,,
129,Caprine,25/8/2020,3,4,0,4b,0,0,0,0,0,0,0,0,38.5,C,,,
136,Caprine,25/8/2020,3,4,0,4b,0,0,0,0,0,0,0,0,38.5,C,,,
121,Caprine,25/8/2020,3,5,1,5a,0,0,0,0,0,0,0,0,38.6,B,,,
128,Caprine,25/8/2020,3,5,1,5a,0,0,0,0,0,0,0,0,39,B,,,
133,Caprine,25/8/2020,3,5,1,5a,0,1,0,0,0,0,1,1,39.6,B,,,
139,Caprine,25/8/2020,3,5,1,5a,0,1,0,0,0,0,1,1,39.5,B,,,
134,Caprine,25/8/2020,3,5,0,5b,0,0,0,0,0,0,0,0,38.3,B,,,
142,Caprine,25/8/2020,3,5,0,5b,0,0,0,0,0,0,0,0,38.6,B,,,
144,Caprine,25/8/2020,3,5,0,5b,0,0,0,0,0,0,0,0,38.9,B,,,
147,Caprine,25/8/2020,3,5,0,5b,0,0,0,0,0,0,0,0,39,B,,,
99,Bovine,25/8/2020,3,6,0,6c,0,0,0,0,0,0,0,0,38.7,Control,,,
110,Bovine,25/8/2020,3,6,0,6c,0,0,0,0,0,0,0,0,39.2,Control,,,
113,Bovine,25/8/2020,3,6,0,6c,0,0,0,0,0,0,0,0,39.2,Control,,,
131,Caprine,25/8/2020,3,6,0,6b,0,0,0,0,0,0,0,0,39.1,Control,,,
137,Caprine,25/8/2020,3,6,0,6b,0,0,0,0,0,0,0,0,38.8,Control,,,
141,Caprine,25/8/2020,3,6,0,6b,0,0,0,0,0,0,0,0,39.2,Control,,,
103,Bovine,26/8/2020,4,3,1,3a,0,0,0,0,0,0,0,0,38.8,A,,,
106,Bovine,26/8/2020,4,3,1,3a,0,0,0,0,0,0,0,0,38.2,A,,,
107,Bovine,26/8/2020,4,3,1,3a,0,0,0,0,0,0,0,0,38.8,A,,,
109,Bovine,26/8/2020,4,3,1,3a,0,0,0,0,0,0,0,0,38.9,A,,,
122,Caprine,26/8/2020,4,3,0,3b,0,0,0,0,0,0,0,0,39.3,A,,,
135,Caprine,26/8/2020,4,3,0,3b,0,0,0,0,0,0,0,0,38.2,A,,,
145,Caprine,26/8/2020,4,3,0,3b,0,0,0,0,0,0,0,0,38.2,A,,,
148,Caprine,26/8/2020,4,3,0,3b,0,0,0,0,0,0,0,0,38.1,A,,,
100,Bovine,26/8/2020,4,4,0,4c,0,0,0,0,0,0,0,0,39.2,C,,,
112,Bovine,26/8/2020,4,4,0,4c,0,0,0,0,0,0,0,0,39.1,C,,,
130,Caprine,26/8/2020,4,4,1,4a,0,0,0,0,0,0,0,0,38.9,C,,,
138,Caprine,26/8/2020,4,4,1,4a,1,1,0,0,1,0,3,3,39.5,C,,,
143,Caprine,26/8/2020,4,4,1,4a,0,2,0,0,1,0,3,3,40.1,C,,,
146,Caprine,26/8/2020,4,4,1,4a,0,1,0,0,1,0,2,2,39.9,C,,,
129,Caprine,26/8/2020,4,4,0,4b,0,0,0,0,0,0,0,0,39,C,,,
136,Caprine,26/8/2020,4,4,0,4b,0,0,0,0,0,0,0,0,39,C,,,
121,Caprine,26/8/2020,4,5,1,5a,0,1,0,0,1,0,2,2,40,B,,,
128,Caprine,26/8/2020,4,5,1,5a,0,2,0,0,1,0,3,3,40.3,B,,,
133,Caprine,26/8/2020,4,5,1,5a,0,2,0,0,1,0,3,3,40.3,B,,,
139,Caprine,26/8/2020,4,5,1,5a,0,2,0,0,1,0,3,3,40.5,B,,,
134,Caprine,26/8/2020,4,5,0,5b,0,0,0,0,0,0,0,0,38.6,B,,,
142,Caprine,26/8/2020,4,5,0,5b,0,0,0,0,0,0,0,0,38.7,B,,,
144,Caprine,26/8/2020,4,5,0,5b,0,0,0,0,0,0,0,0,39.4,B,,,
147,Caprine,26/8/2020,4,5,0,5b,0,0,0,0,0,0,0,0,38.9,B,,,
99,Bovine,26/8/2020,4,6,0,6c,0,0,0,0,0,0,0,0,38.5,Control,,,
110,Bovine,26/8/2020,4,6,0,6c,0,0,0,0,0,0,0,0,38.6,Control,,,
113,Bovine,26/8/2020,4,6,0,6c,0,0,0,0,0,0,0,0,39,Control,,,
131,Caprine,26/8/2020,4,6,0,6b,0,0,0,0,0,0,0,0,38.5,Control,,,
137,Caprine,26/8/2020,4,6,0,6b,0,0,0,0,0,0,0,0,38.4,Control,,,
141,Caprine,26/8/2020,4,6,0,6b,0,0,0,0,0,0,0,0,38.5,Control,,,
103,Bovine,27/8/2020,5,3,1,3a,0,0,0,0,0,0,0,0,38.7,A,,,
106,Bovine,27/8/2020,5,3,1,3a,0,0,0,0,0,0,0,0,37.6,A,,,
107,Bovine,27/8/2020,5,3,1,3a,0,0,0,0,0,0,0,0,38.8,A,,,
109,Bovine,27/8/2020,5,3,1,3a,0,0,0,0,0,0,0,0,38.9,A,,,
122,Caprine,27/8/2020,5,3,0,3b,0,0,0,0,0,0,0,0,39.3,A,,,
135,Caprine,27/8/2020,5,3,0,3b,0,0,0,0,0,0,0,0,38.5,A,,,
145,Caprine,27/8/2020,5,3,0,3b,0,0,0,0,0,0,0,0,38.3,A,,,
148,Caprine,27/8/2020,5,3,0,3b,0,0,0,0,0,0,0,0,38.6,A,,,
100,Bovine,27/8/2020,5,4,0,4c,0,0,0,0,0,0,0,0,39,C,,,
112,Bovine,27/8/2020,5,4,0,4c,0,0,0,0,0,0,0,0,38,C,,,
130,Caprine,27/8/2020,5,4,1,4a,0,0,0,0,1,0,1,1,38.2,C,,,
138,Caprine,27/8/2020,5,4,1,4a,1,0,0,1,1,0,3,3,39.4,C,,,
143,Caprine,27/8/2020,5,4,1,4a,1,1,0,0,1,0,3,3,39.6,C,,,
146,Caprine,27/8/2020,5,4,1,4a,1,1,0,0,1,0,3,3,39.6,C,,,
129,Caprine,27/8/2020,5,4,0,4b,1,0,0,0,0,0,1,1,38.6,C,,,
136,Caprine,27/8/2020,5,4,0,4b,0,0,0,0,0,0,0,0,39,C,,,
121,Caprine,27/8/2020,5,5,1,5a,0,1,0,0,1,0,2,2,39.9,B,,,
128,Caprine,27/8/2020,5,5,1,5a,0,1,0,1,1,0,3,3,39.5,B,,,
133,Caprine,27/8/2020,5,5,1,5a,1,1,0,1,1,0,4,4,39.5,B,,,
139,Caprine,27/8/2020,5,5,1,5a,1,2,0,0,1,1,5,5,40.5,B,& coughing,,
134,Caprine,27/8/2020,5,5,0,5b,0,0,0,0,0,0,0,0,38,B,,,
142,Caprine,27/8/2020,5,5,0,5b,0,0,0,0,0,0,0,0,38,B,,,
144,Caprine,27/8/2020,5,5,0,5b,1,0,0,0,1,0,2,2,39,B,,,
147,Caprine,27/8/2020,5,5,0,5b,0,0,0,0,1,0,1,1,39.1,B,,,
99,Bovine,27/8/2020,5,6,0,6c,0,0,0,0,0,0,0,0,38.7,Control,,,
110,Bovine,27/8/2020,5,6,0,6c,0,0,0,0,0,0,0,0,38.8,Control,,,
113,Bovine,27/8/2020,5,6,0,6c,0,0,0,0,0,0,0,0,38.6,Control,,,
131,Caprine,27/8/2020,5,6,0,6b,0,0,0,0,0,0,0,0,38.5,Control,,,
137,Caprine,27/8/2020,5,6,0,6b,0,0,0,0,0,0,0,0,38.8,Control,,,
141,Caprine,27/8/2020,5,6,0,6b,0,0,0,0,0,0,0,0,38.5,Control,,,
103,Bovine,28/8/2020,6,3,1,3a,0,0,0,0,0,0,0,0,39,A,,,
106,Bovine,28/8/2020,6,3,1,3a,0,0,0,0,0,0,0,0,38.2,A,,,
107,Bovine,28/8/2020,6,3,1,3a,0,0,0,0,0,0,0,0,38.9,A,,,
109,Bovine,28/8/2020,6,3,1,3a,0,0,0,0,0,0,0,0,38.7,A,,,
122,Caprine,28/8/2020,6,3,0,3b,0,0,0,0,0,0,0,0,38.9,A,,,
135,Caprine,28/8/2020,6,3,0,3b,0,0,0,0,0,0,0,0,39,A,,,
145,Caprine,28/8/2020,6,3,0,3b,0,0,0,0,0,0,0,0,38.6,A,,,
148,Caprine,28/8/2020,6,3,0,3b,0,0,0,0,0,0,0,0,39,A,,,
100,Bovine,28/8/2020,6,4,0,4c,0,0,0,0,0,0,0,0,38.9,C,,,
112,Bovine,28/8/2020,6,4,0,4c,0,0,0,0,0,0,0,0,38.6,C,,,
130,Caprine,28/8/2020,6,4,1,4a,0,0,0,1,0,0,1,1,38.3,C,,,
138,Caprine,28/8/2020,6,4,1,4a,1,0,0,0,1,0,2,2,39,C,,,
143,Caprine,28/8/2020,6,4,1,4a,1,2,0,1,1,1,6,6,40.7,C,,,", coughing"
146,Caprine,28/8/2020,6,4,1,4a,1,1,0,1,1,0,4,4,39.9,C,,,
129,Caprine,28/8/2020,6,4,0,4b,0,0,0,0,0,0,0,0,38.5,C,,,
136,Caprine,28/8/2020,6,4,0,4b,0,0,0,0,0,0,0,0,38.8,C,,,
121,Caprine,28/8/2020,6,5,1,5a,1,1,0,1,1,0,4,4,39.6,B,,,
128,Caprine,28/8/2020,6,5,1,5a,1,1,0,1,1,1,5,5,39.7,B,,,", coughing"
133,Caprine,28/8/2020,6,5,1,5a,1,1,0,0,1,1,3,4,39.6,B,,,
139,Caprine,28/8/2020,6,5,1,5a,2,2,0,1,1,1,7,7,40.8,B,,,", coughing"
134,Caprine,28/8/2020,6,5,0,5b,0,0,0,0,0,0,0,0,38.4,B,,,
142,Caprine,28/8/2020,6,5,0,5b,0,0,0,0,0,0,0,0,38.2,B,,,
144,Caprine,28/8/2020,6,5,0,5b,0,0,0,0,1,0,1,1,38.6,B,,,
147,Caprine,28/8/2020,6,5,0,5b,0,0,0,0,1,0,1,1,39,B,,,
99,Bovine,28/8/2020,6,6,0,6c,0,0,0,0,0,0,0,0,38.7,Control,,,
110,Bovine,28/8/2020,6,6,0,6c,0,0,0,0,0,0,0,0,38.6,Control,,,
113,Bovine,28/8/2020,6,6,0,6c,0,0,0,0,0,0,0,0,38.8,Control,,,
131,Caprine,28/8/2020,6,6,0,6b,0,0,0,0,0,0,0,0,38.9,Control,,,
137,Caprine,28/8/2020,6,6,0,6b,0,0,0,0,0,0,0,0,38.8,Control,,,
141,Caprine,28/8/2020,6,6,0,6b,0,0,0,0,0,0,0,0,38.6,Control,,,
103,Bovine,29/8/2020,7,3,1,3a,0,0,0,0,0,0,0,0,39.1,A,,,
106,Bovine,29/8/2020,7,3,1,3a,0,0,0,0,0,0,0,0,38.2,A,,,
107,Bovine,29/8/2020,7,3,1,3a,0,0,0,0,0,0,0,0,38.7,A,,,
109,Bovine,29/8/2020,7,3,1,3a,0,0,0,0,0,0,0,0,39.3,A,,,
122,Caprine,29/8/2020,7,3,0,3b,0,0,0,0,0,0,0,0,38.9,A,,,
135,Caprine,29/8/2020,7,3,0,3b,0,0,0,0,0,0,0,0,38.4,A,,,
145,Caprine,29/8/2020,7,3,0,3b,0,0,0,0,0,0,0,0,38.8,A,,,
148,Caprine,29/8/2020,7,3,0,3b,0,0,0,0,0,0,0,0,38,A,,,
100,Bovine,29/8/2020,7,4,0,4c,0,0,0,0,0,0,0,0,38.7,C,,,
112,Bovine,29/8/2020,7,4,0,4c,0,0,0,0,0,0,0,0,38.5,C,,,
130,Caprine,29/8/2020,7,4,1,4a,2,0,0,1,1,0,4,4,38.5,C,,,
138,Caprine,29/8/2020,7,4,1,4a,2,1,1,1,1,0,6,6,39.8,C,,,
143,Caprine,29/8/2020,7,4,1,4a,3,2,1,2,1,1,10,10,40.3,C,,,
146,Caprine,29/8/2020,7,4,1,4a,3,2,1,1,1,1,3,9,40.3,C,,,
129,Caprine,29/8/2020,7,4,0,4b,0,1,0,0,0,0,1,1,39.5,C,,,
136,Caprine,29/8/2020,7,4,0,4b,0,0,0,0,0,0,0,0,39.1,C,,,
121,Caprine,29/8/2020,7,5,1,5a,1,1,0,1,1,0,4,4,39.5,B,,,
128,Caprine,29/8/2020,7,5,1,5a,1,0,1,1,1,1,5,5,38.5,B,,,
133,Caprine,29/8/2020,7,5,1,5a,2,0,1,1,1,1,6,6,38,B,,,
139,Caprine,29/8/2020,7,5,1,5a,2,2,1,2,1,1,9,9,40.2,B,,,
134,Caprine,29/8/2020,7,5,0,5b,0,0,0,0,0,0,0,0,38.5,B,,,
142,Caprine,29/8/2020,7,5,0,5b,0,0,0,0,1,0,1,1,38.9,B,,,
144,Caprine,29/8/2020,7,5,0,5b,0,0,0,0,1,0,1,1,38.1,B,,,
147,Caprine,29/8/2020,7,5,0,5b,0,0,0,0,1,0,1,1,39.1,B,,,
99,Bovine,29/8/2020,7,6,0,6c,0,0,0,0,0,0,0,0,38.4,Control,,,
110,Bovine,29/8/2020,7,6,0,6c,0,0,0,0,0,0,0,0,38.7,Control,,,
113,Bovine,29/8/2020,7,6,0,6c,0,0,0,0,0,0,0,0,38.7,Control,,,
131,Caprine,29/8/2020,7,6,0,6b,0,0,0,0,0,0,0,0,38.9,Control,,,
137,Caprine,29/8/2020,7,6,0,6b,0,0,0,0,0,0,0,0,39.2,Control,,,
141,Caprine,29/8/2020,7,6,0,6b,0,0,0,0,0,0,0,0,38.8,Control,,,
103,Bovine,30/8/2020,8,3,1,3a,0,0,0,0,0,0,0,0,38.9,A,,,
106,Bovine,30/8/2020,8,3,1,3a,0,0,0,0,0,0,0,0,38.5,A,,,
107,Bovine,30/8/2020,8,3,1,3a,0,0,0,0,0,0,0,0,38.4,A,,,
109,Bovine,30/8/2020,8,3,1,3a,0,0,0,0,0,0,0,0,38.7,A,,,
122,Caprine,30/8/2020,8,3,0,3b,0,0,0,0,0,0,0,0,38.9,A,,,
135,Caprine,30/8/2020,8,3,0,3b,0,0,0,0,0,0,0,0,39.2,A,,,
145,Caprine,30/8/2020,8,3,0,3b,0,0,0,0,0,0,0,0,38.7,A,,,
148,Caprine,30/8/2020,8,3,0,3b,0,0,0,0,0,0,0,0,38.6,A,,,
100,Bovine,30/8/2020,8,4,0,4c,0,0,0,0,0,0,0,0,38.7,C,,,
112,Bovine,30/8/2020,8,4,0,4c,0,0,0,0,0,0,0,0,38.5,C,,,
130,Caprine,30/8/2020,8,4,1,4a,2,0,0,1,1,0,4,4,38.5,C,,,
138,Caprine,30/8/2020,8,4,1,4a,2,1,1,1,1,0,6,6,39.8,C,,,
143,Caprine,30/8/2020,8,4,1,4a,3,2,1,2,1,1,10,10,40.3,C,,,
146,Caprine,30/8/2020,8,4,1,4a,3,2,1,1,1,1,9,9,40.3,C,,,
129,Caprine,30/8/2020,8,4,0,4b,0,1,0,0,0,0,1,1,39.5,C,,,
136,Caprine,30/8/2020,8,4,0,4b,0,0,0,0,0,0,0,0,39.1,C,,,
121,Caprine,30/8/2020,8,5,1,5a,1,0,0,1,1,1,4,4,38.8,B,,,
128,Caprine,30/8/2020,8,5,1,5a,3,0,1,2,1,1,8,8,38.8,B,,,
133,Caprine,30/8/2020,8,5,1,5a,3,1,1,2,1,1,9,9,39.6,B,,,
139,Caprine,30/8/2020,8,5,1,5a,3,0,1,2,1,1,8,8,39.4,B,,,
134,Caprine,30/8/2020,8,5,0,5b,0,0,0,0,0,0,0,0,38.2,B,,,
142,Caprine,30/8/2020,8,5,0,5b,0,0,0,0,0,0,0,0,38.6,B,,,
144,Caprine,30/8/2020,8,5,0,5b,0,0,0,0,1,0,1,1,38.6,B,,,
147,Caprine,30/8/2020,8,5,0,5b,0,0,0,0,1,0,1,1,38.8,B,,,
99,Bovine,30/8/2020,8,6,0,6c,0,0,0,0,0,0,0,0,39,Control,,,
110,Bovine,30/8/2020,8,6,0,6c,0,0,0,0,0,0,0,0,38.7,Control,,,
113,Bovine,30/8/2020,8,6,0,6c,0,0,0,0,0,0,0,0,39.1,Control,,,
131,Caprine,30/8/2020,8,6,0,6b,0,0,0,0,0,0,0,0,39.2,Control,,,
137,Caprine,30/8/2020,8,6,0,6b,0,0,0,0,0,0,0,0,39.3,Control,,,
141,Caprine,30/8/2020,8,6,0,6b,0,0,0,0,0,0,0,0,39.2,Control,,,
103,Bovine,31/8/2020,9,3,1,3a,0,0,0,0,0,0,0,0,38.5,A,,,
106,Bovine,31/8/2020,9,3,1,3a,0,0,0,0,0,0,0,0,37.9,A,,,
107,Bovine,31/8/2020,9,3,1,3a,0,0,0,0,0,0,0,0,38.5,A,,,
109,Bovine,31/8/2020,9,3,1,3a,0,0,0,0,0,0,0,0,38.4,A,,,
122,Caprine,31/8/2020,9,3,0,3b,0,0,0,0,0,0,0,0,39.1,A,,,
135,Caprine,31/8/2020,9,3,0,3b,0,0,0,0,0,0,0,0,38.5,A,,,
145,Caprine,31/8/2020,9,3,0,3b,0,1,0,0,0,0,1,1,39.5,A,,,
148,Caprine,31/8/2020,9,3,0,3b,0,0,0,0,0,0,0,0,38.1,A,,,
100,Bovine,31/8/2020,9,4,0,4c,0,0,0,0,0,0,0,0,39,C,,,
112,Bovine,31/8/2020,9,4,0,4c,0,0,0,0,0,0,0,0,38.6,C,,,
130,Caprine,31/8/2020,9,4,1,4a,1,0,0,2,0,1,4,4,37.7,C,,,
138,Caprine,31/8/2020,9,4,1,4a,1,0,1,1,1,0,4,4,38.6,C,,,
143,Caprine,31/8/2020,9,4,1,4a,3,0,2,2,1,1,9,9,38.6,C,,,
146,Caprine,31/8/2020,9,4,1,4a,3,1,1,2,1,1,9,9,39.9,C,,,
129,Caprine,31/8/2020,9,4,0,4b,0,0,0,0,1,0,1,1,38.5,C,,,
136,Caprine,31/8/2020,9,4,0,4b,0,0,0,0,0,0,0,0,39.2,C,,,
121,Caprine,31/8/2020,9,5,1,5a,1,0,0,1,1,0,3,3,38.3,B,,,
128,Caprine,31/8/2020,9,5,1,5a,3,0,1,2,1,1,8,8,37,B,,,
133,Caprine,31/8/2020,9,5,1,5a,3,0,1,2,1,1,8,8,37.7,B,,,
139,Caprine,31/8/2020,9,5,1,5a,3,0,2,2,0,1,8,8,35.2,B,,,
