eartag,species,date,dpi,barn,innoc,barni,general,temp,feces,odnd,headmucos,resp,totscore,autosum,tempc,expt
232,Caprine,21/3/2021,22,5,0,5b,0,0,0,0,0,0,0,0,39.1,Experimental Barn
245,Caprine,21/3/2021,22,5,0,5b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
248,Caprine,21/3/2021,22,5,0,5b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
253,Caprine,21/3/2021,22,5,0,5b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
256,Bovine,21/3/2021,22,6,1,6a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
261,Bovine,21/3/2021,22,6,1,6a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
268,Bovine,21/3/2021,22,6,1,6a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
272,Bovine,21/3/2021,22,6,1,6a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
231,Caprine,21/3/2021,22,6,0,6b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
240,Caprine,21/3/2021,22,6,0,6b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
244,Caprine,21/3/2021,22,6,0,6b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
250,Caprine,21/3/2021,22,6,0,6b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
260,Bovine,22/3/2021,23,1,1,1a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
266,Bovine,22/3/2021,23,1,1,1a,0,0,0,0,0,0,0,0,38,Experimental Barn
274,Bovine,22/3/2021,23,1,1,1a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
275,Bovine,22/3/2021,23,1,1,1a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
239,Caprine,22/3/2021,23,1,0,1b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
241,Caprine,22/3/2021,23,1,0,1b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
246,Caprine,22/3/2021,23,1,0,1b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
255,Caprine,22/3/2021,23,1,0,1b,0,0,0,0,0,0,0,0,37.9,Experimental Barn
259,Bovine,22/3/2021,23,2,1,2a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
262,Bovine,22/3/2021,23,2,1,2a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
263,Bovine,22/3/2021,23,2,1,2a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
271,Bovine,22/3/2021,23,2,1,2a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
234,Caprine,22/3/2021,23,2,0,2b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
235,Caprine,22/3/2021,23,2,0,2b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
252,Caprine,22/3/2021,23,2,0,2b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
254,Caprine,22/3/2021,23,2,0,2b,0,0,0,0,0,0,0,0,37.9,Experimental Barn
233,Caprine,22/3/2021,23,3,1,3a,0,0,0,0,0,0,0,,0,Postive Control
247,Caprine,22/3/2021,23,3,1,3a,1,0,0,0,0,0,1,1,38.8,Postive Control
236,Caprine,22/3/2021,23,4,0,4b,0,0,0,0,0,0,0,0,38.8,Negative Control
243,Caprine,22/3/2021,23,4,0,4b,0,0,0,0,0,0,0,0,38.4,Negative Control
258,Bovine,22/3/2021,23,5,1,5a,0,0,0,0,0,0,0,0,38,Experimental Barn
265,Bovine,22/3/2021,23,5,1,5a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
269,Bovine,22/3/2021,23,5,1,5a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
273,Bovine,22/3/2021,23,5,1,5a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
232,Caprine,22/3/2021,23,5,0,5b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
245,Caprine,22/3/2021,23,5,0,5b,0,0,0,0,0,0,0,0,37.9,Experimental Barn
248,Caprine,22/3/2021,23,5,0,5b,0,0,0,0,0,0,0,0,38,Experimental Barn
253,Caprine,22/3/2021,23,5,0,5b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
256,Bovine,22/3/2021,23,6,1,6a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
261,Bovine,22/3/2021,23,6,1,6a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
268,Bovine,22/3/2021,23,6,1,6a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
272,Bovine,22/3/2021,23,6,1,6a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
231,Caprine,22/3/2021,23,6,0,6b,0,0,0,0,0,0,0,0,39.2,Experimental Barn
240,Caprine,22/3/2021,23,6,0,6b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
244,Caprine,22/3/2021,23,6,0,6b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
250,Caprine,22/3/2021,23,6,0,6b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
260,Bovine,23/3/2021,24,1,1,1a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
266,Bovine,23/3/2021,24,1,1,1a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
274,Bovine,23/3/2021,24,1,1,1a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
275,Bovine,23/3/2021,24,1,1,1a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
239,Caprine,23/3/2021,24,1,0,1b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
241,Caprine,23/3/2021,24,1,0,1b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
246,Caprine,23/3/2021,24,1,0,1b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
255,Caprine,23/3/2021,24,1,0,1b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
259,Bovine,23/3/2021,24,2,1,2a,0,0,0,0,0,0,0,0,39.1,Experimental Barn
262,Bovine,23/3/2021,24,2,1,2a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
263,Bovine,23/3/2021,24,2,1,2a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
271,Bovine,23/3/2021,24,2,1,2a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
234,Caprine,23/3/2021,24,2,0,2b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
235,Caprine,23/3/2021,24,2,0,2b,0,0,0,0,0,0,0,0,38,Experimental Barn
252,Caprine,23/3/2021,24,2,0,2b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
254,Caprine,23/3/2021,24,2,0,2b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
233,Caprine,23/3/2021,24,3,1,3a,0,0,0,0,0,0,0,,0,Postive Control
247,Caprine,23/3/2021,24,3,1,3a,1,0,0,0,0,0,1,1,38.6,Postive Control
236,Caprine,23/3/2021,24,4,0,4b,0,0,0,0,0,0,0,0,38.6,Negative Control
243,Caprine,23/3/2021,24,4,0,4b,0,0,0,0,0,0,0,0,38.9,Negative Control
258,Bovine,23/3/2021,24,5,1,5a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
265,Bovine,23/3/2021,24,5,1,5a,0,0,0,0,0,0,0,0,38,Experimental Barn
269,Bovine,23/3/2021,24,5,1,5a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
273,Bovine,23/3/2021,24,5,1,5a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
232,Caprine,23/3/2021,24,5,0,5b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
245,Caprine,23/3/2021,24,5,0,5b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
248,Caprine,23/3/2021,24,5,0,5b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
253,Caprine,23/3/2021,24,5,0,5b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
256,Bovine,23/3/2021,24,6,1,6a,0,0,0,0,0,0,0,0,37.9,Experimental Barn
261,Bovine,23/3/2021,24,6,1,6a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
268,Bovine,23/3/2021,24,6,1,6a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
272,Bovine,23/3/2021,24,6,1,6a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
231,Caprine,23/3/2021,24,6,0,6b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
240,Caprine,23/3/2021,24,6,0,6b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
244,Caprine,23/3/2021,24,6,0,6b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
250,Caprine,23/3/2021,24,6,0,6b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
260,Bovine,24/3/2021,25,1,1,1a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
266,Bovine,24/3/2021,25,1,1,1a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
274,Bovine,24/3/2021,25,1,1,1a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
275,Bovine,24/3/2021,25,1,1,1a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
239,Caprine,24/3/2021,25,1,0,1b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
241,Caprine,24/3/2021,25,1,0,1b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
246,Caprine,24/3/2021,25,1,0,1b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
255,Caprine,24/3/2021,25,1,0,1b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
259,Bovine,24/3/2021,25,2,1,2a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
262,Bovine,24/3/2021,25,2,1,2a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
263,Bovine,24/3/2021,25,2,1,2a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
271,Bovine,24/3/2021,25,2,1,2a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
234,Caprine,24/3/2021,25,2,0,2b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
235,Caprine,24/3/2021,25,2,0,2b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
252,Caprine,24/3/2021,25,2,0,2b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
254,Caprine,24/3/2021,25,2,0,2b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
233,Caprine,24/3/2021,25,3,1,3a,0,0,0,0,0,0,0,,0,Postive Control
247,Caprine,24/3/2021,25,3,1,3a,1,0,0,0,0,0,1,1,38.3,Postive Control
236,Caprine,24/3/2021,25,4,0,4b,0,0,0,0,0,0,0,0,38.6,Negative Control
243,Caprine,24/3/2021,25,4,0,4b,0,0,0,0,0,0,0,0,38.4,Negative Control
258,Bovine,24/3/2021,25,5,1,5a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
265,Bovine,24/3/2021,25,5,1,5a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
269,Bovine,24/3/2021,25,5,1,5a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
273,Bovine,24/3/2021,25,5,1,5a,0,0,0,0,0,0,0,0,39,Experimental Barn
232,Caprine,24/3/2021,25,5,0,5b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
245,Caprine,24/3/2021,25,5,0,5b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
248,Caprine,24/3/2021,25,5,0,5b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
253,Caprine,24/3/2021,25,5,0,5b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
256,Bovine,24/3/2021,25,6,1,6a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
261,Bovine,24/3/2021,25,6,1,6a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
268,Bovine,24/3/2021,25,6,1,6a,0,0,0,0,0,0,0,0,38,Experimental Barn
272,Bovine,24/3/2021,25,6,1,6a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
231,Caprine,24/3/2021,25,6,0,6b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
240,Caprine,24/3/2021,25,6,0,6b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
244,Caprine,24/3/2021,25,6,0,6b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
250,Caprine,24/3/2021,25,6,0,6b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
260,Bovine,25/3/2021,26,1,1,1a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
266,Bovine,25/3/2021,26,1,1,1a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
274,Bovine,25/3/2021,26,1,1,1a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
275,Bovine,25/3/2021,26,1,1,1a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
239,Caprine,25/3/2021,26,1,0,1b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
241,Caprine,25/3/2021,26,1,0,1b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
246,Caprine,25/3/2021,26,1,0,1b,0,0,0,0,0,0,0,0,39,Experimental Barn
255,Caprine,25/3/2021,26,1,0,1b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
259,Bovine,25/3/2021,26,2,1,2a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
262,Bovine,25/3/2021,26,2,1,2a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
263,Bovine,25/3/2021,26,2,1,2a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
271,Bovine,25/3/2021,26,2,1,2a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
234,Caprine,25/3/2021,26,2,0,2b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
235,Caprine,25/3/2021,26,2,0,2b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
252,Caprine,25/3/2021,26,2,0,2b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
254,Caprine,25/3/2021,26,2,0,2b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
233,Caprine,25/3/2021,26,3,1,3a,0,0,0,0,0,0,0,,0,Postive Control
247,Caprine,25/3/2021,26,3,1,3a,1,0,0,0,0,0,1,1,38.8,Postive Control
236,Caprine,25/3/2021,26,4,0,4b,0,0,0,0,0,0,0,0,38.6,Negative Control
243,Caprine,25/3/2021,26,4,0,4b,0,0,0,0,0,0,0,0,38.2,Negative Control
258,Bovine,25/3/2021,26,5,1,5a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
265,Bovine,25/3/2021,26,5,1,5a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
269,Bovine,25/3/2021,26,5,1,5a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
273,Bovine,25/3/2021,26,5,1,5a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
232,Caprine,25/3/2021,26,5,0,5b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
245,Caprine,25/3/2021,26,5,0,5b,0,0,0,0,0,0,0,0,39.1,Experimental Barn
248,Caprine,25/3/2021,26,5,0,5b,0,0,0,0,0,0,0,0,38,Experimental Barn
253,Caprine,25/3/2021,26,5,0,5b,0,0,0,0,0,0,0,0,37.9,Experimental Barn
256,Bovine,25/3/2021,26,6,1,6a,0,0,0,0,0,0,0,0,37.9,Experimental Barn
261,Bovine,25/3/2021,26,6,1,6a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
268,Bovine,25/3/2021,26,6,1,6a,0,0,0,0,0,0,0,0,39.1,Experimental Barn
272,Bovine,25/3/2021,26,6,1,6a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
231,Caprine,25/3/2021,26,6,0,6b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
240,Caprine,25/3/2021,26,6,0,6b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
244,Caprine,25/3/2021,26,6,0,6b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
250,Caprine,25/3/2021,26,6,0,6b,0,0,0,0,0,0,0,0,39,Experimental Barn
260,Bovine,26/3/2021,27,1,1,1a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
266,Bovine,26/3/2021,27,1,1,1a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
274,Bovine,26/3/2021,27,1,1,1a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
275,Bovine,26/3/2021,27,1,1,1a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
239,Caprine,26/3/2021,27,1,0,1b,0,0,0,0,0,0,0,0,39,Experimental Barn
241,Caprine,26/3/2021,27,1,0,1b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
246,Caprine,26/3/2021,27,1,0,1b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
255,Caprine,26/3/2021,27,1,0,1b,0,0,0,0,0,0,0,0,38,Experimental Barn
259,Bovine,26/3/2021,27,2,1,2a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
262,Bovine,26/3/2021,27,2,1,2a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
263,Bovine,26/3/2021,27,2,1,2a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
271,Bovine,26/3/2021,27,2,1,2a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
234,Caprine,26/3/2021,27,2,0,2b,0,0,0,0,0,0,0,0,39.1,Experimental Barn
235,Caprine,26/3/2021,27,2,0,2b,0,0,0,0,0,0,0,0,39,Experimental Barn
252,Caprine,26/3/2021,27,2,0,2b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
254,Caprine,26/3/2021,27,2,0,2b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
233,Caprine,26/3/2021,27,3,1,3a,0,0,0,0,0,0,0,,0,Postive Control
247,Caprine,26/3/2021,27,3,1,3a,0,0,0,0,0,0,0,0,38,Postive Control
236,Caprine,26/3/2021,27,4,0,4b,0,0,0,0,0,0,0,0,38.4,Negative Control
243,Caprine,26/3/2021,27,4,0,4b,0,0,0,0,0,0,0,0,38.6,Negative Control
258,Bovine,26/3/2021,27,5,1,5a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
265,Bovine,26/3/2021,27,5,1,5a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
269,Bovine,26/3/2021,27,5,1,5a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
273,Bovine,26/3/2021,27,5,1,5a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
232,Caprine,26/3/2021,27,5,0,5b,0,0,0,0,0,0,0,0,39.2,Experimental Barn
245,Caprine,26/3/2021,27,5,0,5b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
248,Caprine,26/3/2021,27,5,0,5b,0,0,0,0,0,0,0,0,39,Experimental Barn
253,Caprine,26/3/2021,27,5,0,5b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
256,Bovine,26/3/2021,27,6,1,6a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
261,Bovine,26/3/2021,27,6,1,6a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
268,Bovine,26/3/2021,27,6,1,6a,0,0,0,0,0,0,0,0,38,Experimental Barn
272,Bovine,26/3/2021,27,6,1,6a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
231,Caprine,26/3/2021,27,6,0,6b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
240,Caprine,26/3/2021,27,6,0,6b,0,0,0,0,0,0,0,0,39.2,Experimental Barn
244,Caprine,26/3/2021,27,6,0,6b,0,0,0,0,0,0,0,0,39,Experimental Barn
250,Caprine,26/3/2021,27,6,0,6b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
260,Bovine,27/3/2021,28,1,1,1a,0,0,0,0,0,0,0,0,37.7,Experimental Barn
266,Bovine,27/3/2021,28,1,1,1a,0,0,0,0,0,0,0,0,37.9,Experimental Barn
274,Bovine,27/3/2021,28,1,1,1a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
275,Bovine,27/3/2021,28,1,1,1a,0,0,0,0,0,0,0,0,38,Experimental Barn
239,Caprine,27/3/2021,28,1,0,1b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
241,Caprine,27/3/2021,28,1,0,1b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
246,Caprine,27/3/2021,28,1,0,1b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
255,Caprine,27/3/2021,28,1,0,1b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
259,Bovine,27/3/2021,28,2,1,2a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
262,Bovine,27/3/2021,28,2,1,2a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
263,Bovine,27/3/2021,28,2,1,2a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
271,Bovine,27/3/2021,28,2,1,2a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
234,Caprine,27/3/2021,28,2,0,2b,0,0,0,0,0,0,0,0,39.1,Experimental Barn
235,Caprine,27/3/2021,28,2,0,2b,0,0,0,0,0,0,0,0,39,Experimental Barn
252,Caprine,27/3/2021,28,2,0,2b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
254,Caprine,27/3/2021,28,2,0,2b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
233,Caprine,27/3/2021,28,3,1,3a,0,0,0,0,0,0,0,,0,Postive Control
247,Caprine,27/3/2021,28,3,1,3a,1,1,0,0,0,0,2,2,39.5,Postive Control
236,Caprine,27/3/2021,28,4,0,4b,0,0,0,0,0,0,0,0,38.2,Negative Control
243,Caprine,27/3/2021,28,4,0,4b,0,0,0,0,0,0,0,0,38.4,Negative Control
258,Bovine,27/3/2021,28,5,1,5a,0,0,0,0,0,0,0,0,37.9,Experimental Barn
265,Bovine,27/3/2021,28,5,1,5a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
269,Bovine,27/3/2021,28,5,1,5a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
273,Bovine,27/3/2021,28,5,1,5a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
232,Caprine,27/3/2021,28,5,0,5b,0,0,0,0,0,0,0,0,39.1,Experimental Barn
245,Caprine,27/3/2021,28,5,0,5b,0,0,0,0,0,0,0,0,37.8,Experimental Barn
248,Caprine,27/3/2021,28,5,0,5b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
253,Caprine,27/3/2021,28,5,0,5b,0,0,0,0,0,0,0,0,39.1,Experimental Barn
256,Bovine,27/3/2021,28,6,1,6a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
261,Bovine,27/3/2021,28,6,1,6a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
268,Bovine,27/3/2021,28,6,1,6a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
272,Bovine,27/3/2021,28,6,1,6a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
231,Caprine,27/3/2021,28,6,0,6b,0,0,0,0,0,0,0,0,39.1,Experimental Barn
240,Caprine,27/3/2021,28,6,0,6b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
244,Caprine,27/3/2021,28,6,0,6b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
250,Caprine,27/3/2021,28,6,0,6b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
260,Bovine,28/3/2021,29,1,1,1a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
266,Bovine,28/3/2021,29,1,1,1a,0,0,0,0,0,0,0,0,39,Experimental Barn
274,Bovine,28/3/2021,29,1,1,1a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
275,Bovine,28/3/2021,29,1,1,1a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
239,Caprine,28/3/2021,29,1,0,1b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
241,Caprine,28/3/2021,29,1,0,1b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
246,Caprine,28/3/2021,29,1,0,1b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
255,Caprine,28/3/2021,29,1,0,1b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
259,Bovine,28/3/2021,29,2,1,2a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
262,Bovine,28/3/2021,29,2,1,2a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
263,Bovine,28/3/2021,29,2,1,2a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
271,Bovine,28/3/2021,29,2,1,2a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
234,Caprine,28/3/2021,29,2,0,2b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
235,Caprine,28/3/2021,29,2,0,2b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
252,Caprine,28/3/2021,29,2,0,2b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
254,Caprine,28/3/2021,29,2,0,2b,0,0,0,0,0,0,0,0,37.4,Experimental Barn
233,Caprine,28/3/2021,29,3,1,3a,0,0,0,0,0,0,0,,0,Postive Control
247,Caprine,28/3/2021,29,3,1,3a,1,0,0,0,0,0,1,1,38.4,Postive Control
236,Caprine,28/3/2021,29,4,0,4b,0,0,0,0,0,0,0,0,37.8,Negative Control
243,Caprine,28/3/2021,29,4,0,4b,0,0,0,0,0,0,0,0,38.3,Negative Control
258,Bovine,28/3/2021,29,5,1,5a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
265,Bovine,28/3/2021,29,5,1,5a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
269,Bovine,28/3/2021,29,5,1,5a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
273,Bovine,28/3/2021,29,5,1,5a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
232,Caprine,28/3/2021,29,5,0,5b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
245,Caprine,28/3/2021,29,5,0,5b,0,0,0,0,0,0,0,0,37.9,Experimental Barn
248,Caprine,28/3/2021,29,5,0,5b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
253,Caprine,28/3/2021,29,5,0,5b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
256,Bovine,28/3/2021,29,6,1,6a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
261,Bovine,28/3/2021,29,6,1,6a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
268,Bovine,28/3/2021,29,6,1,6a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
272,Bovine,28/3/2021,29,6,1,6a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
231,Caprine,28/3/2021,29,6,0,6b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
240,Caprine,28/3/2021,29,6,0,6b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
244,Caprine,28/3/2021,29,6,0,6b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
250,Caprine,28/3/2021,29,6,0,6b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
260,Bovine,29/3/2021,30,1,1,1a,0,0,0,0,0,0,0,0,37.9,Experimental Barn
266,Bovine,29/3/2021,30,1,1,1a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
274,Bovine,29/3/2021,30,1,1,1a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
275,Bovine,29/3/2021,30,1,1,1a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
239,Caprine,29/3/2021,30,1,0,1b,0,0,0,0,0,0,0,0,39.1,Experimental Barn
241,Caprine,29/3/2021,30,1,0,1b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
246,Caprine,29/3/2021,30,1,0,1b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
255,Caprine,29/3/2021,30,1,0,1b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
259,Bovine,29/3/2021,30,2,1,2a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
262,Bovine,29/3/2021,30,2,1,2a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
263,Bovine,29/3/2021,30,2,1,2a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
